pl_name,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_orbper,st_teff,st_lum,st_met,st_spectype_A1 IV-V,st_spectype_A2,st_spectype_A2 V,st_spectype_A7 V,st_spectype_A8,st_spectype_A8 V,st_spectype_Am C,st_spectype_B9.5-A0,st_spectype_F,st_spectype_F V,st_spectype_F0,st_spectype_F1 V,st_spectype_F2,st_spectype_F2 V,st_spectype_F3 V,st_spectype_F4,st_spectype_F4 V,st_spectype_F5,st_spectype_F5 IV,st_spectype_F5 V,st_spectype_F5V-G0V,st_spectype_F6,st_spectype_F6 IV,st_spectype_F6 IV-V,st_spectype_F6 V,st_spectype_F7,st_spectype_F7 IV,st_spectype_F7 V,st_spectype_F7/F8V,st_spectype_F8,st_spectype_F8 V,st_spectype_F8/G0 V,st_spectype_F9,st_spectype_F9 IV,st_spectype_F9 V,st_spectype_F9-F9.5,st_spectype_F9/G0,st_spectype_F9V,st_spectype_G,st_spectype_G V,st_spectype_G0,st_spectype_G0 IV,st_spectype_G0 IV-V,st_spectype_G0 V,st_spectype_G0 VI,st_spectype_G1,st_spectype_G1 IV,st_spectype_G1 V,st_spectype_G1/2 V,st_spectype_G2,st_spectype_G2 IV,st_spectype_G2 IV-V,st_spectype_G2 V,st_spectype_G3,st_spectype_G3 IV,st_spectype_G3 V,st_spectype_G4,st_spectype_G4 V,st_spectype_G5,st_spectype_G5 V,st_spectype_G5V,st_spectype_G6,st_spectype_G6 V,st_spectype_G7,st_spectype_G7 IV/V,st_spectype_G7 V,st_spectype_G8,st_spectype_G8 IV/V,st_spectype_G8 V,st_spectype_G8/G9,st_spectype_G9,st_spectype_G9 IV,st_spectype_G9 V,st_spectype_G9/K0,st_spectype_K,st_spectype_K V,st_spectype_K0,st_spectype_K0 IV,st_spectype_K0 V,st_spectype_K0.0 V,st_spectype_K0.5 V,st_spectype_K1,st_spectype_K1 V,st_spectype_K1-K2,st_spectype_K1.5+/-1,st_spectype_K1/2 V,st_spectype_K2,st_spectype_K2 III-IV,st_spectype_K2 V,st_spectype_K2.5 V,st_spectype_K2V,st_spectype_K3,st_spectype_K3 V,st_spectype_K3.5 V,st_spectype_K4,st_spectype_K4 V,st_spectype_K4.5,st_spectype_K4.5 V,st_spectype_K5,st_spectype_K5 V,st_spectype_K5.5,st_spectype_K6,st_spectype_K6 V,st_spectype_K6-K7,st_spectype_K7,st_spectype_K7 V,st_spectype_K7-M0 V,st_spectype_K7.5 V,st_spectype_K7/M0,st_spectype_K8 V,st_spectype_K9 V/M0 V,st_spectype_M,st_spectype_M V,st_spectype_M(3.5+/-0.5) V,st_spectype_M(6.1 +/- 0.7) V,st_spectype_M(6.1+/-0.7) V,st_spectype_M0,st_spectype_M0 V,st_spectype_M0.0,st_spectype_M0.0 V,st_spectype_M0.5,st_spectype_M0.5 V,st_spectype_M0.5+/-0.5 V,st_spectype_M1,st_spectype_M1 V,st_spectype_M1.0,st_spectype_M1.0 V,st_spectype_M1.0+/-0.5,st_spectype_M1.5,st_spectype_M1.5 V,st_spectype_M2,st_spectype_M2 V,st_spectype_M2+/-0.5,st_spectype_M2.0 V,st_spectype_M2.5 V,st_spectype_M2.65 V,st_spectype_M3,st_spectype_M3 V,st_spectype_M3+/-1,st_spectype_M3.0,st_spectype_M3.0 V,st_spectype_M3.5,st_spectype_M3.5 +/- 1.0,st_spectype_M3.5 V,st_spectype_M3.5+/-0.5,st_spectype_M4,st_spectype_M4 +/- 0.5,st_spectype_M4 +/- 0.5 V,st_spectype_M4 V,st_spectype_M4+/-0.5,st_spectype_M4.0,st_spectype_M4.0+/-0.5,st_spectype_M4.5 V,st_spectype_M4.5+/-0.5,st_spectype_M5,st_spectype_M5 V,st_spectype_M5.0,st_spectype_M5.0+0.5-0.5,st_spectype_M5.5+/-0.5,st_spectype_M5V,st_spectype_M6 V,st_spectype_M6.5+/-0.5,st_spectype_M8.0 V,st_spectype_M9-L1,st_spectype_m3 V,habitability_score,stellar_compatibility
WASP-56 b,0.9287080590136667,-0.21198394286535976,-0.1521854281863258,0.4375603631802863,-0.033829781649227834,0.6029758202834936,,0.5837961724386642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
WASP-57 b,0.5903446032087959,-0.16541082642102956,-0.12667856459154825,0.5015117140516466,-0.033829915130299974,0.6029758202834936,,-1.1953497692839412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
WASP-58 b,1.463778501036574,-0.06488398782045918,-0.15805465458443205,0.536228161667528,-0.03382975161600536,0.7842492605131826,,-2.1570502783231875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
WASP-59 b,0.3193794434664261,-0.07733830656058786,-0.07200208709340052,-0.5600807104129358,-0.03382953373759872,-0.25807302080752875,,-0.7144995147643181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
WASP-60 b,0.4828160239945772,-0.23826655982451997,-0.12937046542075487,0.6275872343409,-0.03382980507801497,0.874885980628027,,-0.1855642347927327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
WASP-64 b,1.2729024106610947,0.11079532073598086,-0.1415943429566604,1.3018171906703853,-0.033830010142597504,0.4217023800538047,0.6709367491445469,-0.377904336600582,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
WASP-65 b,0.9671233727999268,0.23945174131856603,-0.11171865670464584,0.9199362668956903,-0.033829954732297086,0.6029758202834936,,-0.3298193111486197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
WASP-68 b,1.2133929736797007,-0.03721578437518262,-0.14856680739952347,0.9382080814303647,-0.03382974657757589,0.88485601984066,1.2211105823632964,1.0646464269582874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
WASP-69 b,0.752066214371489,-0.3554654134114392,,-0.010099092919236448,-0.03382983787249391,-0.1293688782444496,0.19124154112617267,1.6897517578337973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
WASP-69 b,0.3924371384349385,-0.3553899678645512,-0.16507124854908542,-0.024716544546975965,-0.0338298378725397,-0.19915915273287985,,0.6992002335233737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
WASP-70 A b,1.0671060868061304,-0.2032221032950386,-0.1558923080167087,0.7500083917232184,-0.033829849516965924,0.7507136740706901,,-0.022075148256060856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
